Index,Start_Ticks,Start_Time,Pitch,Pitch_MIDI,Velocity,Duration_Ticks,Duration,Source,Slur_Category,Notes
459,45960,95.75,E5,76,73,120,0.25,raw_midi,,
460,46080,96.0,D5,74,71,120,0.25,raw_midi,,
461,46200,96.25,D#5,75,69,120,0.25,raw_midi,,
462,46320,96.5,E5,76,68,120,0.25,raw_midi,,
463,46440,96.75,B4,71,66,120,0.25,raw_midi,,
464,46560,97.0,D5,74,64,120,0.25,raw_midi,,
465,46680,97.25,C5,72,62,120,0.25,raw_midi,,
466,46800,97.5,B4,71,60,120,0.25,raw_midi,,
467,46920,97.75,A4,69,61,120,0.25,raw_midi,,
468,47040,98.0,G4,67,57,360,0.75,raw_midi,,
469,47880,99.75,B3,59,41,480,1.0,raw_midi,,
470,47880,99.75,D4,62,41,480,1.0,raw_midi,,
471,47880,99.75,G4,67,43,480,1.0,raw_midi,,
472,48000,100.0,G2,43,39,120,0.25,raw_midi,,
473,48000,100.0,G3,55,39,120,0.25,raw_midi,,
474,48360,100.75,B3,59,46,480,1.0,raw_midi,,
475,48360,100.75,D4,62,46,480,1.0,raw_midi,,
476,48360,100.75,B4,71,46,480,1.0,raw_midi,,
477,48480,101.0,G2,43,43,120,0.25,raw_midi,,
478,48480,101.0,G3,55,43,120,0.25,raw_midi,,
479,48840,101.75,B3,59,41,480,1.0,raw_midi,,
480,48840,101.75,D4,62,41,480,1.0,raw_midi,,
481,48840,101.75,G4,67,42,480,1.0,raw_midi,,
482,48960,102.0,G2,43,41,120,0.25,raw_midi,,
483,48960,102.0,G3,55,41,120,0.25,raw_midi,,
484,49800,103.75,B3,59,50,480,1.0,raw_midi,,
485,49800,103.75,D4,62,50,480,1.0,raw_midi,,
486,49800,103.75,G4,67,50,480,1.0,raw_midi,,
487,49920,104.0,G2,43,48,120,0.25,raw_midi,,
488,49920,104.0,G3,55,48,120,0.25,raw_midi,,
489,50280,104.75,D4,62,52,480,1.0,raw_midi,,
490,50280,104.75,G4,67,52,480,1.0,raw_midi,,
491,50280,104.75,B4,71,52,480,1.0,raw_midi,,
492,50280,104.75,D5,74,52,480,1.0,raw_midi,,
493,50400,105.0,G2,43,55,120,0.25,raw_midi,,
494,50400,105.0,G3,55,55,120,0.25,raw_midi,,
495,50760,105.75,B3,59,50,480,1.0,raw_midi,,
496,50760,105.75,D4,62,50,480,1.0,raw_midi,,
497,50760,105.75,G4,67,50,480,1.0,raw_midi,,
498,50880,106.0,G2,43,50,120,0.25,raw_midi,,
499,50880,106.0,G3,55,50,120,0.25,raw_midi,,
500,51720,107.75,B3,59,79,480,1.0,raw_midi,,
501,51720,107.75,D4,62,79,480,1.0,raw_midi,,
502,51720,107.75,G4,67,79,480,1.0,raw_midi,,
503,51720,107.75,B4,71,79,480,1.0,raw_midi,,
504,51840,108.0,G2,43,79,120,0.25,raw_midi,,
505,51840,108.0,G3,55,79,120,0.25,raw_midi,,
506,52200,108.75,G4,67,86,480,1.0,raw_midi,,
507,52200,108.75,B4,71,86,480,1.0,raw_midi,,
508,52200,108.75,E5,76,86,480,1.0,raw_midi,,
509,52200,108.75,G5,79,86,480,1.0,raw_midi,,
510,52320,109.0,E2,40,85,120,0.25,raw_midi,,
511,52320,109.0,E3,52,85,120,0.25,raw_midi,,
512,52680,109.75,F#4,66,79,480,1.0,raw_midi,,
513,52680,109.75,A#4,70,79,480,1.0,raw_midi,,
514,52680,109.75,C#5,73,79,480,1.0,raw_midi,,
515,52680,109.75,F#5,78,79,480,1.0,raw_midi,,
516,52800,110.0,F#2,42,79,120,0.25,raw_midi,,
517,52800,110.0,F#3,54,79,120,0.25,raw_midi,,
518,53760,112.0,G4,67,53,120,0.25,raw_midi,,
519,53760,112.0,B4,71,55,120,0.25,raw_midi,,
520,53760,112.0,E5,76,55,120,0.25,raw_midi,,
521,54240,113.0,G4,67,50,120,0.25,raw_midi,,
522,54240,113.0,B4,71,52,120,0.25,raw_midi,,
523,54240,113.0,F5,77,52,120,0.25,raw_midi,,
524,54720,114.0,F#4,66,47,120,0.25,raw_midi,,
525,54720,114.0,A#4,70,49,120,0.25,raw_midi,,
526,54720,114.0,F#5,78,49,120,0.25,raw_midi,,
527,55560,115.75,B3,59,89,480,1.0,raw_midi,,
528,55560,115.75,E4,64,89,480,1.0,raw_midi,,
529,55560,115.75,G4,67,89,480,1.0,raw_midi,,
530,55560,115.75,B4,71,89,480,1.0,raw_midi,,
531,55680,116.0,G2,43,88,120,0.25,raw_midi,,
532,55680,116.0,G3,55,88,120,0.25,raw_midi,,
533,56040,116.75,G4,67,96,480,1.0,raw_midi,,
534,56040,116.75,B4,71,96,480,1.0,raw_midi,,
535,56040,116.75,E5,76,96,480,1.0,raw_midi,,
536,56040,116.75,G5,79,96,480,1.0,raw_midi,,
537,56160,117.0,E2,40,96,120,0.25,raw_midi,,
538,56160,117.0,E3,52,96,120,0.25,raw_midi,,
539,56520,117.75,F#4,66,91,480,1.0,raw_midi,,
540,56520,117.75,A#4,70,91,480,1.0,raw_midi,,
541,56520,117.75,C#5,73,91,480,1.0,raw_midi,,
542,56520,117.75,F#5,78,91,480,1.0,raw_midi,,
543,56640,118.0,F#2,42,89,120,0.25,raw_midi,,
544,56640,118.0,F#3,54,89,120,0.25,raw_midi,,
545,57600,120.0,G3,55,57,120,0.25,raw_midi,,
546,57600,120.0,E4,64,55,120,0.25,raw_midi,,
547,57600,120.0,B4,71,55,120,0.25,raw_midi,,
548,58080,121.0,G3,55,55,120,0.25,raw_midi,,
549,58080,121.0,F4,65,53,120,0.25,raw_midi,,
550,58080,121.0,B4,71,53,120,0.25,raw_midi,,
551,58560,122.0,F#3,54,52,120,0.25,raw_midi,,
552,58560,122.0,F#4,66,51,120,0.25,raw_midi,,
553,58560,122.0,A#4,70,51,120,0.25,raw_midi,,
554,59520,124.0,G4,67,47,120,0.25,raw_midi,,
555,59520,124.0,B4,71,46,120,0.25,raw_midi,,
556,59520,124.0,E5,76,46,120,0.25,raw_midi,,
557,60000,125.0,G4,67,45,120,0.25,raw_midi,,
558,60000,125.0,B4,71,44,120,0.25,raw_midi,,
559,60000,125.0,F5,77,44,120,0.25,raw_midi,,
560,60480,126.0,F#4,66,42,120,0.25,raw_midi,,
561,60480,126.0,A#4,70,41,120,0.25,raw_midi,,
562,60480,126.0,F#5,78,41,120,0.25,raw_midi,,
563,61440,128.0,G1,31,37,120,0.25,raw_midi,,
564,61440,128.0,G2,43,37,120,0.25,raw_midi,,
565,61440,128.0,B3,59,37,120,0.25,raw_midi,,
566,61440,128.0,E4,64,37,120,0.25,raw_midi,,
567,61440,128.0,B4,71,37,120,0.25,raw_midi,,
568,61920,129.0,G1,31,34,120,0.25,raw_midi,,
569,61920,129.0,G2,43,34,120,0.25,raw_midi,,
570,61920,129.0,B3,59,34,120,0.25,raw_midi,,
571,61920,129.0,F4,65,34,120,0.25,raw_midi,,
572,61920,129.0,B4,71,34,120,0.25,raw_midi,,
573,62400,130.0,F#1,30,32,120,0.25,raw_midi,,
574,62400,130.0,F#2,42,32,120,0.25,raw_midi,,
575,62400,130.0,A#3,58,35,120,0.25,raw_midi,,
576,62400,130.0,F#4,66,35,120,0.25,raw_midi,,
577,62400,130.0,A#4,70,35,120,0.25,raw_midi,,
578,62520,130.25,F#4,66,36,120,0.25,raw_midi,,
579,62640,130.5,F4,65,37,120,0.25,raw_midi,,
580,62760,130.75,F#4,66,39,120,0.25,raw_midi,,
581,62880,131.0,F4,65,40,120,0.25,raw_midi,,
582,63000,131.25,F#4,66,41,120,0.25,raw_midi,,
583,63120,131.5,F4,65,42,120,0.25,raw_midi,,
584,63240,131.75,F#4,66,43,120,0.25,raw_midi,,
585,63360,132.0,F4,65,45,120,0.25,raw_midi,,
586,63480,132.25,F#4,66,46,120,0.25,raw_midi,,
587,63600,132.5,F4,65,47,120,0.25,raw_midi,,
588,63720,132.75,F#4,66,48,120,0.25,raw_midi,,
589,63840,133.0,F4,65,49,120,0.25,raw_midi,,
590,63960,133.25,F#4,66,50,120,0.25,raw_midi,,
591,64080,133.5,G#4,68,52,120,0.25,raw_midi,,
592,64200,133.75,F#4,66,53,120,0.25,raw_midi,,
593,64320,134.0,B2,47,49,960,2.0,raw_midi,,
594,64320,134.0,F#4,66,54,180,0.375,raw_midi,,
595,64560,134.5,F#3,54,40,240,0.5,raw_midi,,
596,64560,134.5,B3,59,40,240,0.5,raw_midi,,
597,64560,134.5,D#4,63,40,240,0.5,raw_midi,,
598,64560,134.5,D#5,75,59,480,1.0,raw_midi,,
599,64800,135.0,F#3,54,41,240,0.5,raw_midi,,
600,64800,135.0,B3,59,41,240,0.5,raw_midi,,
601,64800,135.0,D#4,63,41,240,0.5,raw_midi,,
602,65040,135.5,F#3,54,41,240,0.5,raw_midi,,
603,65040,135.5,B3,59,41,240,0.5,raw_midi,,
604,65040,135.5,D#4,63,41,240,0.5,raw_midi,,
605,65040,135.5,C#5,73,55,240,0.5,raw_midi,,
606,65280,136.0,B2,47,50,960,2.0,raw_midi,,
607,65280,136.0,B4,71,53,180,0.375,raw_midi,,
608,65520,136.5,F#3,54,42,240,0.5,raw_midi,,
609,65520,136.5,B3,59,42,240,0.5,raw_midi,,
610,65520,136.5,D#4,63,42,240,0.5,raw_midi,,
611,65520,136.5,D#5,75,65,480,1.0,raw_midi,,
612,65760,137.0,F#3,54,43,240,0.5,raw_midi,,
613,65760,137.0,B3,59,43,240,0.5,raw_midi,,
614,65760,137.0,D#4,63,43,240,0.5,raw_midi,,
615,66000,137.5,F#3,54,43,240,0.5,raw_midi,,
616,66000,137.5,B3,59,43,240,0.5,raw_midi,,
617,66000,137.5,D#4,63,43,240,0.5,raw_midi,,
618,66000,137.5,B4,71,62,240,0.5,raw_midi,,
619,66240,138.0,F#2,42,52,960,2.0,raw_midi,,
620,66240,138.0,A#4,70,60,180,0.375,raw_midi,,
621,66480,138.5,F#3,54,44,240,0.5,raw_midi,,
622,66480,138.5,C#4,61,44,240,0.5,raw_midi,,
623,66480,138.5,E4,64,44,240,0.5,raw_midi,,
624,66480,138.5,F#5,78,64,480,1.0,raw_midi,,
625,66720,139.0,F#3,54,44,240,0.5,raw_midi,,
626,66720,139.0,C#4,61,44,240,0.5,raw_midi,,
627,66720,139.0,E4,64,44,240,0.5,raw_midi,,
628,66960,139.5,F#3,54,45,240,0.5,raw_midi,,
629,66960,139.5,C#4,61,45,240,0.5,raw_midi,,
630,66960,139.5,E4,64,45,240,0.5,raw_midi,,
631,66960,139.5,F#5,78,72,480,1.0,raw_midi,,
632,67200,140.0,A#2,46,53,480,1.0,raw_midi,,
633,67440,140.5,F#3,54,45,240,0.5,raw_midi,,
634,67440,140.5,C#4,61,45,240,0.5,raw_midi,,
635,67440,140.5,E4,64,45,240,0.5,raw_midi,,
636,67440,140.5,G#5,80,67,120,0.25,raw_midi,,
637,67560,140.75,F#5,78,65,120,0.25,raw_midi,,
638,67680,141.0,F#2,42,54,480,1.0,raw_midi,,
639,67680,141.0,E5,76,63,120,0.25,raw_midi,,
640,67800,141.25,D#5,75,62,120,0.25,raw_midi,,
641,67920,141.5,F#3,54,44,240,0.5,raw_midi,,
642,67920,141.5,C#4,61,44,240,0.5,raw_midi,,
643,67920,141.5,E4,64,44,240,0.5,raw_midi,,
644,67920,141.5,E5,76,60,120,0.25,raw_midi,,
645,68040,141.75,C#5,73,58,120,0.25,raw_midi,,
646,68160,142.0,B2,47,54,960,2.0,raw_midi,,
647,68160,142.0,B4,71,59,180,0.375,raw_midi,,
648,68400,142.5,F#3,54,44,240,0.5,raw_midi,,
649,68400,142.5,B3,59,44,240,0.5,raw_midi,,
650,68400,142.5,D#4,63,44,240,0.5,raw_midi,,
651,68400,142.5,D#5,75,65,480,1.0,raw_midi,,
652,68640,143.0,F#3,54,44,240,0.5,raw_midi,,
653,68640,143.0,B3,59,44,240,0.5,raw_midi,,
654,68640,143.0,D#4,63,44,240,0.5,raw_midi,,
655,68880,143.5,F#3,54,43,240,0.5,raw_midi,,
656,68880,143.5,B3,59,43,240,0.5,raw_midi,,
657,68880,143.5,D#4,63,43,240,0.5,raw_midi,,
658,68880,143.5,C#5,73,61,240,0.5,raw_midi,,
659,69120,144.0,B2,47,56,960,2.0,raw_midi,,
660,69120,144.0,B4,71,58,180,0.375,raw_midi,,
661,69360,144.5,F#3,54,43,240,0.5,raw_midi,,
662,69360,144.5,B3,59,43,240,0.5,raw_midi,,
663,69360,144.5,D#4,63,43,240,0.5,raw_midi,,
664,69360,144.5,D#5,75,63,480,1.0,raw_midi,,
665,69600,145.0,F#3,54,42,240,0.5,raw_midi,,
666,69600,145.0,B3,59,42,240,0.5,raw_midi,,
667,69600,145.0,D#4,63,42,240,0.5,raw_midi,,
668,69840,145.5,F#3,54,42,240,0.5,raw_midi,,
669,69840,145.5,B3,59,42,240,0.5,raw_midi,,
670,69840,145.5,D#4,63,42,240,0.5,raw_midi,,
671,69840,145.5,B4,71,55,240,0.5,raw_midi,,
672,70080,146.0,F#2,42,53,960,2.0,raw_midi,,
673,70080,146.0,F#3,54,42,240,0.5,raw_midi,,
674,70080,146.0,C#4,61,42,240,0.5,raw_midi,,
675,70080,146.0,E4,64,42,240,0.5,raw_midi,,
676,70080,146.0,A#4,70,57,180,0.375,raw_midi,,
677,70320,146.5,F#3,54,42,240,0.5,raw_midi,,
678,70320,146.5,C#4,61,42,240,0.5,raw_midi,,
679,70320,146.5,E4,64,42,240,0.5,raw_midi,,
680,70320,146.5,C#5,73,54,120,0.25,raw_midi,,
681,70440,146.75,B4,71,53,120,0.25,raw_midi,,
682,70560,147.0,F#3,54,41,240,0.5,raw_midi,,
683,70560,147.0,C#4,61,41,240,0.5,raw_midi,,
684,70560,147.0,E4,64,41,240,0.5,raw_midi,,
685,70560,147.0,A#4,70,52,120,0.25,raw_midi,,
686,70680,147.25,B4,71,51,120,0.25,raw_midi,,
687,70800,147.5,C#5,73,49,120,0.25,raw_midi,,
688,70920,147.75,A#4,70,48,120,0.25,raw_midi,,
689,71040,148.0,B2,47,46,240,0.5,raw_midi,,
690,71040,148.0,B4,71,47,240,0.5,raw_midi,,
691,71160,148.25,B3,59,45,120,0.25,raw_midi,,
692,71280,148.5,A3,57,44,120,0.25,raw_midi,,
693,71400,148.75,G3,55,44,120,0.25,raw_midi,,
694,71520,149.0,F#3,54,43,120,0.25,raw_midi,,
695,71640,149.25,E3,52,42,120,0.25,raw_midi,,
696,71760,149.5,D3,50,41,120,0.25,raw_midi,,
697,71880,149.75,C#3,49,40,120,0.25,raw_midi,,
698,72000,150.0,B2,47,50,180,0.375,raw_midi,,
699,72000,150.0,B3,59,36,120,0.25,raw_midi,,
700,72000,150.0,D4,62,36,120,0.25,raw_midi,,
701,72120,150.25,F#4,66,36,120,0.25,raw_midi,,
702,72240,150.5,D3,50,55,480,1.0,raw_midi,,
703,72240,150.5,B3,59,37,120,0.25,raw_midi,,
704,72240,150.5,D4,62,37,120,0.25,raw_midi,,
705,72360,150.75,F#4,66,37,120,0.25,raw_midi,,
706,72480,151.0,B3,59,37,120,0.25,raw_midi,,
707,72480,151.0,D4,62,37,120,0.25,raw_midi,,
708,72600,151.25,F#4,66,38,120,0.25,raw_midi,,
709,72720,151.5,C#3,49,52,240,0.5,raw_midi,,
710,72720,151.5,B3,59,38,120,0.25,raw_midi,,
711,72720,151.5,D4,62,38,120,0.25,raw_midi,,
712,72840,151.75,F#4,66,38,120,0.25,raw_midi,,
713,72960,152.0,B2,47,50,180,0.375,raw_midi,,
714,72960,152.0,B3,59,39,120,0.25,raw_midi,,
715,72960,152.0,D4,62,39,120,0.25,raw_midi,,
716,73080,152.25,F#4,66,39,120,0.25,raw_midi,,
717,73200,152.5,D3,50,59,480,1.0,raw_midi,,
718,73200,152.5,B3,59,40,120,0.25,raw_midi,,
719,73200,152.5,D4,62,40,120,0.25,raw_midi,,
720,73320,152.75,F#4,66,40,120,0.25,raw_midi,,
721,73440,153.0,B3,59,40,120,0.25,raw_midi,,
722,73440,153.0,D4,62,40,120,0.25,raw_midi,,
723,73560,153.25,F#4,66,41,120,0.25,raw_midi,,
724,73680,153.5,B2,47,55,240,0.5,raw_midi,,
725,73680,153.5,B3,59,41,120,0.25,raw_midi,,
726,73680,153.5,D4,62,41,120,0.25,raw_midi,,
727,73800,153.75,F#4,66,42,120,0.25,raw_midi,,
728,73920,154.0,A#2,46,52,180,0.375,raw_midi,,
729,73920,154.0,C#4,61,42,120,0.25,raw_midi,,
730,73920,154.0,E4,64,42,120,0.25,raw_midi,,
731,74040,154.25,F#4,66,42,120,0.25,raw_midi,,
732,74160,154.5,F#3,54,64,480,1.0,raw_midi,,
733,74160,154.5,C#4,61,43,120,0.25,raw_midi,,
734,74160,154.5,E4,64,43,120,0.25,raw_midi,,
735,74280,154.75,F#4,66,43,120,0.25,raw_midi,,
736,74400,155.0,A#3,58,43,120,0.25,raw_midi,,
737,74400,155.0,C#4,61,43,120,0.25,raw_midi,,
738,74520,155.25,F#4,66,44,120,0.25,raw_midi,,
739,74640,155.5,F#3,54,67,419,0.872916666667,raw_midi,,
740,74640,155.5,A#3,58,44,120,0.25,raw_midi,,
741,74640,155.5,C#4,61,44,120,0.25,raw_midi,,
742,74760,155.75,F#4,66,45,120,0.25,raw_midi,,
743,74880,156.0,A#3,58,43,120,0.25,raw_midi,,
744,74880,156.0,C#4,61,43,120,0.25,raw_midi,,
745,75000,156.25,F#4,66,43,120,0.25,raw_midi,,
746,75120,156.5,G3,55,60,120,0.25,raw_midi,,
747,75120,156.5,A#3,58,42,120,0.25,raw_midi,,
748,75120,156.5,C#4,61,42,120,0.25,raw_midi,,
749,75240,156.75,F#3,54,58,120,0.25,raw_midi,,
750,75240,156.75,F#4,66,42,120,0.25,raw_midi,,
751,75360,157.0,E3,52,56,120,0.25,raw_midi,,
752,75360,157.0,A#3,58,41,120,0.25,raw_midi,,
753,75360,157.0,C#4,61,41,120,0.25,raw_midi,,
754,75480,157.25,D3,50,54,120,0.25,raw_midi,,
755,75480,157.25,F#4,66,40,120,0.25,raw_midi,,
756,75600,157.5,E3,52,52,120,0.25,raw_midi,,
757,75600,157.5,A#3,58,40,120,0.25,raw_midi,,
758,75600,157.5,C#4,61,40,120,0.25,raw_midi,,
759,75720,157.75,C#3,49,50,120,0.25,raw_midi,,
760,75720,157.75,F#4,66,39,120,0.25,raw_midi,,
761,75840,158.0,B2,47,49,180,0.375,raw_midi,,
762,75840,158.0,B3,59,40,120,0.25,raw_midi,,
763,75840,158.0,D4,62,40,120,0.25,raw_midi,,
764,75960,158.25,F#4,66,40,120,0.25,raw_midi,,
765,76080,158.5,D3,50,61,480,1.0,raw_midi,,
766,76080,158.5,B3,59,41,120,0.25,raw_midi,,
767,76080,158.5,D4,62,41,120,0.25,raw_midi,,
768,76200,158.75,F#4,66,41,120,0.25,raw_midi,,
769,76320,159.0,B3,59,41,120,0.25,raw_midi,,
770,76320,159.0,F4,65,41,120,0.25,raw_midi,,
771,76440,159.25,G#4,68,42,120,0.25,raw_midi,,
772,76560,159.5,D3,50,54,240,0.5,raw_midi,,
773,76560,159.5,B3,59,42,120,0.25,raw_midi,,
774,76560,159.5,F4,65,42,120,0.25,raw_midi,,
775,76680,159.75,G#4,68,44,120,0.25,raw_midi,,
776,76800,160.0,C#3,49,69,180,0.375,raw_midi,,
777,76800,160.0,E4,64,44,120,0.25,raw_midi,,
778,76800,160.0,G4,67,44,120,0.25,raw_midi,,
779,76920,160.25,A4,69,45,120,0.25,raw_midi,,
780,77040,160.5,E3,52,63,120,0.25,raw_midi,,
781,77040,160.5,E4,64,45,120,0.25,raw_midi,,
782,77040,160.5,G4,67,45,120,0.25,raw_midi,,
783,77160,160.75,D3,50,62,120,0.25,raw_midi,,
784,77160,160.75,A4,69,46,120,0.25,raw_midi,,
785,77280,161.0,C#3,49,60,120,0.25,raw_midi,,
786,77280,161.0,E4,64,47,120,0.25,raw_midi,,
787,77280,161.0,G4,67,47,120,0.25,raw_midi,,
788,77400,161.25,D3,50,59,120,0.25,raw_midi,,
789,77400,161.25,A4,69,47,120,0.25,raw_midi,,
790,77520,161.5,E3,52,57,120,0.25,raw_midi,,
791,77520,161.5,E4,64,48,120,0.25,raw_midi,,
792,77520,161.5,G4,67,48,120,0.25,raw_midi,,
793,77640,161.75,C#3,49,56,120,0.25,raw_midi,,
794,77640,161.75,A4,69,48,120,0.25,raw_midi,,
795,77760,162.0,D3,50,54,180,0.375,raw_midi,,
796,77760,162.0,D4,62,49,120,0.25,raw_midi,,
797,77760,162.0,F#4,66,49,120,0.25,raw_midi,,
798,77880,162.25,A4,69,49,120,0.25,raw_midi,,
799,78000,162.5,F#3,54,71,480,1.0,raw_midi,,
800,78000,162.5,D4,62,50,120,0.25,raw_midi,,
801,78000,162.5,F#4,66,50,120,0.25,raw_midi,,
802,78120,162.75,A4,69,51,120,0.25,raw_midi,,
803,78240,163.0,D#4,63,51,120,0.25,raw_midi,,
804,78240,163.0,A4,69,51,120,0.25,raw_midi,,
805,78360,163.25,C5,72,52,120,0.25,raw_midi,,
806,78480,163.5,F#3,54,63,240,0.5,raw_midi,,
807,78480,163.5,D#4,63,52,120,0.25,raw_midi,,
808,78480,163.5,A4,69,52,120,0.25,raw_midi,,
809,78600,163.75,C5,72,53,120,0.25,raw_midi,,
810,78720,164.0,F3,53,81,180,0.375,raw_midi,,
811,78720,164.0,G#4,68,53,120,0.25,raw_midi,,
812,78720,164.0,B4,71,53,120,0.25,raw_midi,,
813,78840,164.25,C#5,73,54,120,0.25,raw_midi,,
814,78960,164.5,G#3,56,78,120,0.25,raw_midi,,
815,78960,164.5,G#4,68,55,120,0.25,raw_midi,,
816,78960,164.5,B4,71,55,120,0.25,raw_midi,,
817,79080,164.75,F#3,54,77,120,0.25,raw_midi,,
818,79080,164.75,C#5,73,55,120,0.25,raw_midi,,
819,79200,165.0,F3,53,76,120,0.25,raw_midi,,
820,79200,165.0,G#4,68,56,120,0.25,raw_midi,,
821,79200,165.0,B4,71,56,120,0.25,raw_midi,,
822,79320,165.25,F#3,54,74,120,0.25,raw_midi,,
823,79320,165.25,C#5,73,56,120,0.25,raw_midi,,
824,79440,165.5,G#3,56,73,120,0.25,raw_midi,,
825,79440,165.5,G#4,68,57,120,0.25,raw_midi,,
826,79440,165.5,B4,71,57,120,0.25,raw_midi,,
827,79560,165.75,F3,53,72,120,0.25,raw_midi,,
828,79560,165.75,C#5,73,57,120,0.25,raw_midi,,
829,79680,166.0,F#3,54,70,180,0.375,raw_midi,,
830,79680,166.0,F#4,66,58,120,0.25,raw_midi,,
831,79680,166.0,A4,69,58,120,0.25,raw_midi,,
832,79800,166.25,C#5,73,59,120,0.25,raw_midi,,
833,79920,166.5,A3,57,83,480,1.0,raw_midi,,
834,79920,166.5,F#4,66,59,120,0.25,raw_midi,,
835,79920,166.5,A4,69,59,120,0.25,raw_midi,,
836,80040,166.75,C#5,73,60,120,0.25,raw_midi,,
837,80160,167.0,F#4,66,60,120,0.25,raw_midi,,
838,80160,167.0,A4,69,60,120,0.25,raw_midi,,
839,80280,167.25,C#5,73,61,120,0.25,raw_midi,,
840,80400,167.5,A3,57,73,240,0.5,raw_midi,,
841,80400,167.5,F#4,66,61,120,0.25,raw_midi,,
842,80400,167.5,A4,69,61,120,0.25,raw_midi,,
843,80520,167.75,C#5,73,62,120,0.25,raw_midi,,
844,80640,168.0,A3,57,70,240,0.5,raw_midi,,
845,80640,168.0,F#4,66,65,120,0.25,raw_midi,,
846,80760,168.25,D#5,75,65,120,0.25,raw_midi,,
847,80880,168.5,B2,47,78,480,1.0,raw_midi,,
848,80880,168.5,B4,71,64,120,0.25,raw_midi,,
849,81000,168.75,D#5,75,64,120,0.25,raw_midi,,
850,81120,169.0,G4,67,63,120,0.25,raw_midi,,
851,81240,169.25,E5,76,63,120,0.25,raw_midi,,
852,81360,169.5,G3,55,69,240,0.5,raw_midi,,
853,81360,169.5,B4,71,63,120,0.25,raw_midi,,
854,81480,169.75,E5,76,62,120,0.25,raw_midi,,
855,81600,170.0,G3,55,67,240,0.5,raw_midi,,
856,81600,170.0,E4,64,62,120,0.25,raw_midi,,
857,81720,170.25,C#5,73,61,120,0.25,raw_midi,,
858,81840,170.5,A2,45,75,480,1.0,raw_midi,,
859,81840,170.5,A4,69,61,120,0.25,raw_midi,,
860,81960,170.75,C#5,73,60,120,0.25,raw_midi,,
861,82080,171.0,F#4,66,60,120,0.25,raw_midi,,
862,82200,171.25,D5,74,59,120,0.25,raw_midi,,
863,82320,171.5,F#3,54,65,240,0.5,raw_midi,,
864,82320,171.5,A4,69,59,120,0.25,raw_midi,,
865,82440,171.75,D5,74,58,120,0.25,raw_midi,,
866,82560,172.0,F#3,54,62,240,0.5,raw_midi,,
867,82560,172.0,D4,62,58,120,0.25,raw_midi,,
868,82680,172.25,B4,71,57,120,0.25,raw_midi,,
869,82800,172.5,G2,43,73,480,1.0,raw_midi,,
870,82800,172.5,G4,67,57,120,0.25,raw_midi,,
871,82920,172.75,B4,71,56,120,0.25,raw_midi,,
872,83040,173.0,E4,64,56,120,0.25,raw_midi,,
873,83160,173.25,C#5,73,55,120,0.25,raw_midi,,
874,83280,173.5,E3,52,65,240,0.5,raw_midi,,
875,83280,173.5,G4,67,56,120,0.25,raw_midi,,
876,83400,173.75,C#5,73,54,120,0.25,raw_midi,,
877,83520,174.0,E3,52,64,720,1.5,raw_midi,,
878,83520,174.0,C#4,61,55,120,0.25,raw_midi,,
879,83640,174.25,A#4,70,53,120,0.25,raw_midi,,
880,83760,174.5,F#2,42,62,240,0.5,raw_midi,,
881,83760,174.5,F#4,66,54,120,0.25,raw_midi,,
882,83880,174.75,A#4,70,52,120,0.25,raw_midi,,
883,84000,175.0,G2,43,61,480,1.0,raw_midi,,
884,84000,175.0,B3,59,53,120,0.25,raw_midi,,
885,84120,175.25,B4,71,51,120,0.25,raw_midi,,
886,84240,175.5,D3,50,59,240,0.5,raw_midi,,
887,84240,175.5,B3,59,52,120,0.25,raw_midi,,
888,84360,175.75,B4,71,50,120,0.25,raw_midi,,
889,84480,176.0,E2,40,63,480,1.0,raw_midi,,
890,84480,176.0,D3,50,58,240,0.5,raw_midi,,
891,84480,176.0,G4,67,51,120,0.25,raw_midi,,
892,84600,176.25,G5,79,49,120,0.25,raw_midi,,
893,84720,176.5,C#3,49,56,240,0.5,raw_midi,,
894,84720,176.5,G4,67,50,120,0.25,raw_midi,,
895,84840,176.75,G5,79,48,120,0.25,raw_midi,,
896,84960,177.0,F#2,42,60,480,1.0,raw_midi,,
897,84960,177.0,B2,47,55,240,0.5,raw_midi,,
898,84960,177.0,C#4,61,49,120,0.25,raw_midi,,
899,85080,177.25,C#5,73,47,120,0.25,raw_midi,,
900,85200,177.5,A#2,46,53,240,0.5,raw_midi,,
901,85200,177.5,F#4,66,48,120,0.25,raw_midi,,
902,85320,177.75,F#5,78,46,120,0.25,raw_midi,,
903,85440,178.0,B1,35,57,960,2.0,raw_midi,,
904,85440,178.0,B2,47,57,960,2.0,raw_midi,,
905,85440,178.0,B3,59,44,180,0.375,raw_midi,,
906,85440,178.0,B4,71,44,180,0.375,raw_midi,,
907,85680,178.5,B3,59,40,240,0.5,raw_midi,,
908,85680,178.5,D4,62,40,240,0.5,raw_midi,,
909,85680,178.5,D5,74,51,480,1.0,raw_midi,,
910,85920,179.0,B3,59,41,240,0.5,raw_midi,,
911,85920,179.0,D4,62,41,240,0.5,raw_midi,,
912,86160,179.5,B3,59,42,240,0.5,raw_midi,,
913,86160,179.5,D4,62,42,240,0.5,raw_midi,,
914,86160,179.5,D5,74,46,240,0.5,raw_midi,,
915,86400,180.0,A2,45,55,960,2.0,raw_midi,,
